TTNBR,SERVICEACCTNBR,ServiceType,TROUBLECODEDESC,CONTACTDATETIME,Longitude,Latitude
500450,327187,Network-Bus DSL,NET-No Internet Connection,11-May-17,-78.820547,38.795985
500452,125293,Cable - Business Customer,CAB-Loss of All Channels,11-May-17,-79.957997,37.771097
500453,303201,Network,NET-No Internet Connection,11-May-17,-79.896355,36.991277
500455,131322,Cable,CAB-Poor Quality-All Channels,11-May-17,-80.563764,38.414002
500457,699152,VOIP-Res-ShenTel Cable,TEL-Noise On Line,11-May-17,-81.68581,37.303725
500458,560690,VOIP-Res-ShenTel Cable,TEL-Calls Dropping,11-May-17,-79.263898,37.406948
500459,612867,VOIP-Res-ShenTel Cable,TEL-Calls Dropping,11-May-17,-79.254653,37.393288
500462,16134,Cable,CAB-Miscellaneous Issue,11-May-17,-78.350767,38.990818
500463,128016,Cable,CAB-Loss of All Channels,11-May-17,-80.522156,38.224092
500723,14298,Network-Res DSL,NET-DSL Modem Replacement,12-May-17,-78.61425,38.706693
500725,719068,Network,Drop Bury - Post Install,12-May-17,-80.440411,37.174893
500726,252326,Cable,CAB-DTA,12-May-17,-78.568754,36.624992
500729,541144,Network,NET-No Internet Connection,12-May-17,-79.989304,37.75847
500730,51626,Network-Res DSL,NET-No Internet Connection,12-May-17,-78.538569,38.867522
500731,252668,Cable,CAB-Loss of All Channels,12-May-17,-78.636376,36.631319
500736,726062,1-Res Cable Modem,NET-Intermittent Connection,12-May-17,-78.672561,38.646599
500737,619193,Cable,CAB-Loss of Some Channels,12-May-17,-79.788049,36.988904
500739,690365,Cable,CAB-Equipment,12-May-17,-79.403781,39.407804
500740,265206,Network,NET-No Internet Connection,12-May-17,-79.933578,37.07523
500741,613992,Network,NET-No Internet Connection,12-May-17,-78.371342,37.339164
500742,725121,Cable,CAB-Maestro,12-May-17,-81.09091,38.136353
500743,599572,Network,NET-No Internet Connection,12-May-17,-81.572855,37.431601
501024,605115,Cable,CAB-Loss of All Channels,15-May-17,-81.117234,36.942719
501025,728318,Cable,CAB-Loss of Some Channels,15-May-17,-79.607602,37.050281
501026,238809,Cable,CAB-Equipment,15-May-17,-79.253233,37.328374
501027,590624,Network,NET-Slow Speed,15-May-17,-79.796332,36.962267
501029,441320,Network,NET-Slow Speed,15-May-17,-79.1502,37.327802
501030,718925,Network,NET-No Internet Connection,15-May-17,-81.671691,37.308924
501031,416064,Network,NET-Intermittent Connection,15-May-17,-81.09091,38.136353
501033,700855,VOIP-Bus ShenTel Cable,TEL-No Dial Tone,16-May-17,-80.394351,37.131004
501034,699231,Cable,CAB-DTA,16-May-17,-79.842186,37.810115
501036,730840,Prospect Account,Serviceability Check - BUS,16-May-17,-80.84727,38.267097
501040,607387,Cable,TD-Non-Payment Disco,16-May-17,-81.430581,37.337491
501041,10472,Business Phone,TEL-No Dial Tone,16-May-17,-78.825705,38.785484
501306,731118,Prospect Account,Serviceability Check - RES,17-May-17,-81.642269,37.521393
501308,258010,Cable,Drop Bury - Post Install,17-May-17,-79.781726,37.04228
501310,696068,Cable,CAB-DTA,17-May-17,-81.076928,36.957592
501311,233313,Cable,CAB-Loss of All Channels,17-May-17,-78.846232,37.34841
501313,730401,Network-Res DSL,NET-No Internet Connection,17-May-17,-78.593508,38.854484
501314,730315,Network,Drop - Aerial,17-May-17,-81.561282,37.384307
501315,676626,Network,NET-No Internet Connection,17-May-17,-80.547978,37.133318
501316,274322,Cable,CAB-Poor Quality-All Channels,17-May-17,-78.474096,37.240222
501317,518882,Network,NET-Intermittent Connection,17-May-17,-81.68581,37.303725
501321,476411,Residential Phone,TEL-No Dial Tone,17-May-17,-79.062656,38.303418
501591,134613,Network,Drop Bury - Post Install,18-May-17,-80.457626,39.116288
501592,127344,Cable,CAB-Poor Quality-All Channels,18-May-17,-80.796747,38.320985
501593,3869,Cable,CAB-Loss of All Channels,18-May-17,-78.776677,38.812462
501594,265510,Cable,CAB-Loss of All Channels,18-May-17,-79.92404,37.06253
501595,32549,Residential Phone,TEL-Noise On Line,18-May-17,-78.689137,38.776575
501596,63373,Cable,CAB-Loss of All Channels,18-May-17,-78.643907,38.739982
501597,706092,Network,NET-No Internet Connection,18-May-17,-79.242351,37.274579
501599,465088,Network-Res DSL,NET-No Internet Connection,18-May-17,-78.489674,39.011985
501600,729305,Network,NET-No Internet Connection,18-May-17,-79.389597,39.394495
501601,539017,Cable,CAB-Audio,18-May-17,-78.358874,38.988496
501606,534400,Network,NET-No Internet Connection,18-May-17,-79.514343,37.341036
501607,481593,VOIP-Res-ShenTel Cable,TEL-Calls Dropping,18-May-17,-78.850883,37.348564
501900,552897,Network,NET-No Internet Connection,21-May-17,-80.46591,37.75027
501903,256761,Cable,CAB-Loss of All Channels,21-May-17,-80.49354,37.164872
501904,728922,Network,NET-No Internet Connection,21-May-17,-80.59102,37.142402
501905,288631,Network,NET-No Internet Connection,21-May-17,-79.899886,37.010356
501907,24724,Network-Res DSL,NET-No Internet Connection,21-May-17,-78.485343,38.792912
501910,567795,Network,NET-No Internet Connection,21-May-17,-80.47042,37.748529
501912,268082,Cable,CAB-Maestro,21-May-17,-79.76685,37.094046
501913,431170,Cable,CAB-Maestro,21-May-17,-78.560244,36.620855
501914,504259,Network,NET-Slow Speed,21-May-17,-81.088992,36.969889
501918,444278,Network,NET-Intermittent Connection,21-May-17,-78.822935,37.349122
501919,229279,Cable,CAB-DTA,21-May-17,-81.618627,37.696479
502190,732011,Prospect Account,Serviceability Check - RES,23-May-17,-79.255923,37.330315
502191,597930,VOIP-Bus ShenTel Cable,TEL-No Long Distance,23-May-17,-80.403822,37.130278
502192,550487,VOIP-Res-ShenTel Cable,TEL-No Dial Tone,23-May-17,-80.678729,38.338999
502195,716365,Network,NET-Intermittent Connection,23-May-17,-79.105081,37.368629
502196,726557,VOIP-Res-ShenTel Cable,TEL-Calls Dropping,23-May-17,-80.56761,37.114199
502199,729213,VOIP-Res-ShenTel Cable,TEL-Calls Dropping,23-May-17,-80.568934,37.11358
502201,685771,Cable,CAB-DTA,23-May-17,-79.61107,37.054755
502487,9922,Residential Phone,TEL-No Dial Tone,24-May-17,-78.957416,38.779736
502488,413081,Network,NET-No Internet Connection,24-May-17,-80.559826,38.203139
502489,701395,Network,NET-No Internet Connection,24-May-17,-80.380225,37.13104
502491,251099,Cable,CAB-Loss of All Channels,25-May-17,-77.895035,36.795941
502492,193489,Network,NET-No Internet Connection,18-May-17,-81.135765,37.942552
502493,620202,Network - Business Cust,NET-Intermittent Connection,25-May-17,-78.848587,37.363372
502494,243813,Network,NET-No Internet Connection,25-May-17,-81.386649,37.584376
502495,725130,1-Res Cable Modem,NET-Intermittent Connection,25-May-17,-78.362397,38.996395
502497,732405,Prospect Account,Serviceability Check - RES,25-May-17,-78.645395,38.745354
502498,588356,Network,NET-Maestro,25-May-17,-80.407722,38.482814
502499,598451,Residential Phone,TEL-Noise On Line,25-May-17,-78.522686,38.889128
502500,15394,Cable,CAB-Audio,25-May-17,-78.504081,38.864321
502503,477044,Network,NET-No Internet Connection,25-May-17,-79.116749,39.354127
502505,681503,Network,NET-Slow Speed,25-May-17,-80.56189,37.141531
502781,538774,Cable,CAB-Loss of All Channels,26-May-17,-79.700658,37.147074
502782,723618,Cable,CAB-Loss of Some Channels,26-May-17,-80.411307,37.152107
502785,264355,Cable,CAB-Loss of All Channels,26-May-17,-79.89663,37.004529
502786,383775,Cable,CAB-Loss of All Channels,26-May-17,-79.948477,37.074798
502787,731474,VOIP-Res-ShenTel Cable,Drop - Aerial,26-May-17,-80.461981,39.049154
502788,195863,Network,Drop - Aerial,26-May-17,-81.271621,38.038108
502789,731381,Network,Drop Bury - Post Install,26-May-17,-79.244066,37.389779
502790,732772,Prospect Account,Serviceability Check - RES,26-May-17,-79.29344,37.350087
502792,543269,Network,NET-No Internet Connection,26-May-17,-78.500648,36.58509
502793,246521,Cable,CAB-Loss of All Channels,26-May-17,-81.808928,37.49018
503080,307338,Residential Phone,TEL-Not Receiving Calls,30-May-17,-78.407373,39.102306
503082,175074,Residential Phone,TEL-Not Receiving Calls,30-May-17,-79.122946,38.34074
503083,242365,Cable,CAB-Loss of All Channels,30-May-17,-79.24401,37.389738
503086,732918,Prospect Account,Serviceability Check - RES,30-May-17,-81.073149,38.128607
503088,346811,VOIP-Res-ShenTel Cable,TEL-No Dial Tone,30-May-17,-80.414175,39.018593
503090,732913,Prospect Account,Serviceability Check - RES,30-May-17,-80.428509,37.147382
503092,709925,Cable,CAB-Equipment,30-May-17,-78.010439,37.075965
503094,230437,Cable,CAB-Loss of All Channels,30-May-17,-81.537344,37.606556
503095,8508,Residential Phone,TEL-Not Receiving Calls,30-May-17,-78.691485,38.848637
503325,280196,Cable,CAB-Loss of All Channels,31-May-17,-81.572855,37.431601
503326,731654,Cable,CAB-Loss of All Channels,31-May-17,-79.943749,38.980776
503327,126291,Cable - Business Customer,CAB-Poor Quality-All Channels,31-May-17,-80.023135,37.755398
503328,733253,Prospect Account,Serviceability Check - RES,31-May-17,-80.419737,37.128152
503330,720148,Network - Business Cust,NET-No Internet Connection,31-May-17,-79.498623,37.329115
503334,549281,VOIP-Res-ShenTel Cable,TEL-No Dial Tone,31-May-17,-81.757186,37.374046
503335,425154,Network,NET-Login Failing,31-May-17,-78.819166,37.353176
503336,515277,Network,NET-No Internet Connection,31-May-17,-79.240416,37.33006
503337,733272,Prospect Account,Serviceability Check - RES,31-May-17,-80.469353,39.051992
499903,711105,Cable,CAB-Loss of All Channels,8-May-17,-78.019074,37.082124
499904,725133,Network,NET-Intermittent Connection,8-May-17,-79.500905,37.324179
499905,228871,Cable,CAB-Loss of Some Channels,8-May-17,-81.573972,37.744189
499909,729333,Network,Drop Bury - Post Install,8-May-17,-79.270755,37.296991
499910,720174,VOIP-Res-ShenTel Cable,TEL-No Dial Tone,8-May-17,-81.085221,36.938307
499911,649605,Network,NET-No Internet Connection,8-May-17,-79.149597,37.322536
499912,657240,Cable,CAB-Loss of All Channels,8-May-17,-79.473563,37.337173
499913,229352,Network,Drop - Aerial,8-May-17,-81.644928,37.750009
499916,558343,VOIP-Res-ShenTel Cable,TEL-Cannot Make Outbound Calls,8-May-17,-81.608213,37.238177
499917,521801,Network,NET-No Internet Connection,8-May-17,-79.205484,39.008067
499918,565665,Network,NET-Slow Speed,8-May-17,-79.661172,37.118071
499919,534926,VOIP-Res-ShenTel Cable,TEL-Features Not Working,8-May-17,-79.527453,37.3405
500188,330654,Network-Res DSL,NET-No Internet Connection,9-May-17,-79.148941,38.335791
500191,432658,VOIP-Res-ShenTel Cable,TEL-No Dial Tone,9-May-17,-80.441773,37.148653
500193,711121,Network-Res DSL,NET-No Internet Connection,9-May-17,-78.519443,38.865059
500194,475279,Cable,CAB-Loss of All Channels,9-May-17,-78.392969,37.263836
500195,270628,Network,Drop Bury - Post Install,9-May-17,-82.023955,36.898153
500197,434203,Cable,CAB-Loss of All Channels,9-May-17,-79.526362,37.338169
500198,325271,Cable,CAB-Loss of All Channels,9-May-17,-80.563476,39.282351
500199,530000,VOIP-Res-ShenTel Cable,Drop Bury - Post Install,9-May-17,-82.125243,36.904133
500200,398781,Network,NET-No Internet Connection,9-May-17,-79.32868,37.302317
500201,343304,VOIP-Res-ShenTel Cable,TEL-Calls Dropping,9-May-17,-79.332775,38.65267
500202,376799,Network,NET-Intermittent Connection,9-May-17,-78.831328,37.350553
500204,618461,Network,NET-No Internet Connection,9-May-17,-80.538776,37.133405
500464,729268,Network,Drop Bury - Post Install,11-May-17,-80.438984,37.152175
500466,486913,Cable,CAB-Equipment,11-May-17,-81.58387,37.440047
500467,709271,Cable,CAB-DTA,11-May-17,-77.874795,36.778594
500468,730255,Prospect Account,Serviceability Check - RES,11-May-17,-78.645151,38.738354
500470,140060,Cable,CAB-Equipment,11-May-17,-81.102441,37.992565
500471,14364,Network-Res DSL,NET-Intermittent Connection,11-May-17,-78.795939,38.822771
500472,397143,Cable - Business Customer,CAB-Equipment,11-May-17,-79.369406,37.300574
500474,278993,Cable,Drop Bury - Post Install,11-May-17,-80.450596,37.098569
500475,384911,Cable,TD-Reconnect,11-May-17,-79.948075,38.976933
500476,376799,Network,Drop Bury - Post Install,11-May-17,-78.831328,37.350553
500478,729320,Network,Drop Bury - Post Install,11-May-17,-79.562041,37.342322
500479,724248,VOIP-Res-ShenTel Cable,TEL-Call Routing Issue,11-May-17,-79.388011,39.395974
500744,719555,VOIP-Res-ShenTel Cable,TEL- Maestro,13-May-17,-82.107304,36.882585
500745,409135,Network,NET-No Internet Connection,13-May-17,-78.013589,37.056522
500747,519642,Network,NET-No Internet Connection,13-May-17,-78.853047,37.344736
500748,665229,Network,NET-No Internet Connection,13-May-17,-79.987361,37.754298
500749,431029,Network,NET-No Internet Connection,13-May-17,-79.269729,37.408597
500750,141242,Cable,CAB-Loss of All Channels,13-May-17,-80.268482,38.118153
500751,553943,Cable,TD-Reconnect,13-May-17,-80.484244,39.053348
500752,718799,Cable,CAB-Loss of Some Channels,13-May-17,-79.109143,37.29749
500753,514862,Network,NET-No Internet Connection,13-May-17,-80.424182,37.135182
500756,637445,Cable,CAB-Loss of All Channels,13-May-17,-79.536889,37.335719
500757,264079,Cable,CAB-Loss of All Channels,13-May-17,-80.585427,37.164417
500758,118440,Network-Res DSL,NET-No Internet Connection,13-May-17,-78.572215,38.88154
500759,475042,Network,NET-Intermittent Connection,13-May-17,-79.522891,37.329313
500761,534082,Network,NET-No Internet Connection,13-May-17,-79.898217,36.995295
501042,617131,Cable,TD-Non-Payment Disco,16-May-17,-81.977714,37.016725
501044,629143,Cable,TD-Non-Payment Disco,16-May-17,-77.830657,36.763692
501046,653088,Cable,TD-Non-Payment Disco,16-May-17,-80.559103,39.283877
501047,122859,Cable,CAB-DTA,16-May-17,-79.9806,37.778602
501048,658230,Cable,TD-Non-Payment Disco,16-May-17,-81.377851,37.530953
501051,729102,VOIP-Res-ShenTel Cable,TEL-No Dial Tone,16-May-17,-81.669656,37.624566
501056,702355,Cable,TD-Non-Payment Disco,16-May-17,-82.107304,36.882585
501322,694180,Prospect Account,Drop PRE-Bury,17-May-17,-80.567494,37.1212
501323,331550,Cable,Drop Bury - Post Install,17-May-17,-80.56761,37.114199
501325,726316,Cable,Drop Bury - Post Install,17-May-17,-79.273142,37.316593
501329,256252,Cable,Drop Bury - Post Install,17-May-17,-80.436193,37.148467
501330,267909,Network,NET-No Internet Connection,17-May-17,-79.680823,37.056454
501335,388360,Network,NET-No Internet Connection,17-May-17,-80.525039,38.223059
501336,16294,Cable,CAB-Equipment,17-May-17,-78.517915,38.881351
501339,234280,Cable,CAB-Equipment,17-May-17,-78.014729,37.076789
501341,298766,VOIP-Res-ShenTel Cable,TEL-No Dial Tone,17-May-17,-80.670138,38.686179
501608,706234,Network-Res DSL,NET-Intermittent Connection,18-May-17,-78.557242,38.925047
501610,660997,Network-Prepaid Svcs,NET-No Internet Connection,18-May-17,-80.391794,37.150033
501613,641244,Network,NET-No Internet Connection,19-May-17,-79.68055,37.528556
501614,448353,Cable,CAB-Loss of All Channels,19-May-17,-80.268482,38.118153
501615,486042,VOIP-Bus ShenTel Cable,TEL-Not Receiving Calls,19-May-17,-77.729797,39.323199
501625,730067,VOIP-Res-ShenTel Cable,TEL-No Dial Tone,19-May-17,-81.618627,37.696479
501627,270552,Cable,CAB-Poor Quality-All Channels,19-May-17,-82.107304,36.882585
501921,503638,VOIP-Res-ShenTel Cable,TEL-No Dial Tone,21-May-17,-81.603776,37.263681
501922,706598,Cable,CAB-Equipment,21-May-17,-78.767013,37.306738
501925,549332,Network,NET-No Internet Connection,21-May-17,-80.422002,37.147829
501927,702618,Network,NET-Intermittent Connection,21-May-17,-80.579148,37.149222
501928,228194,Network,NET-No Internet Connection,22-May-17,-81.596836,37.664722
501929,464452,Cable,CAB-Loss of One Channel,22-May-17,-78.362052,38.991879
501930,699932,Cable,CAB-Poor Quality-All Channels,22-May-17,-78.369354,38.989593
501931,729697,Network,Drop - Aerial,22-May-17,-79.632386,37.011116
501933,53154,Residential Phone,TEL-No Dial Tone,22-May-17,-78.464886,39.02244
501935,412300,Cable,CAB-Loss of All Channels,22-May-17,-81.597126,37.716395
501936,133384,Network,NET-Intermittent Connection,22-May-17,-80.534608,39.051358
502203,708907,Network,Drop Bury - Post Install,23-May-17,-79.30626,37.416237
502208,246690,Cable,Drop - Aerial,23-May-17,-81.869996,37.353554
502209,725537,Network - Business Cust,NET-No Internet Connection,23-May-17,-81.029913,38.122171
502214,6730,Residential Phone,TEL-No Dial Tone,23-May-17,-78.341755,39.024097
502216,696470,Network,NET-No Internet Connection,22-May-17,-78.420611,37.309478
502217,325495,Cable - Business Customer,CAB-Loss of All Channels,23-May-17,-80.563476,39.282351
502219,626227,Network-Res DSL,NET-No Internet Connection,23-May-17,-78.533375,38.875589
502506,3708,Cable,CAB-Loss of Some Channels,25-May-17,-78.567212,38.869039
502508,243224,Cable,CAB-Poor Quality-All Channels,25-May-17,-81.376413,37.590864
502509,475758,Network,NET-Maestro,25-May-17,-79.881665,37.069878
502511,732418,Prospect Account,Serviceability Check - RES,25-May-17,-79.687831,37.042159
502514,268822,Network,NET-Maestro,25-May-17,-82.284218,36.878388
502518,541342,VOIP-Res-ShenTel Cable,TEL-No Dial Tone,25-May-17,-77.729797,39.323199
502519,732434,Prospect Account,Serviceability Check - RES,25-May-17,-79.530481,37.334158
502522,602415,VOIP-Res-ShenTel Cable,TEL-No Dial Tone,25-May-17,-80.836758,38.293354
502523,335919,Network,NET-No Internet Connection,25-May-17,-81.056416,38.09831
502795,626553,VOIP-Res-ShenTel Cable,TEL-No Dial Tone,26-May-17,-79.313368,37.130254
502796,590255,Network,NET-No Internet Connection,26-May-17,-79.742307,37.039118
502797,538324,Network,NET-Maestro,26-May-17,-79.298376,37.380461
502798,428621,Network-Res DSL,NET-No Internet Connection,26-May-17,-78.510438,38.884529
502799,237966,Cable,CAB-Loss of All Channels,26-May-17,-79.245594,37.348191
502800,731148,Cable,CAB-Audio,26-May-17,-79.812311,37.82129
502801,485569,VOIP-Res-ShenTel Cable,TEL-No Dial Tone,26-May-17,-79.311761,37.385388
502802,189659,Network,NET-Slow Speed,26-May-17,-80.423133,39.113427
502803,243788,Cable,CAB-Loss of All Channels,26-May-17,-81.377851,37.530953
502804,730011,Cable,CAB-Loss of All Channels,26-May-17,-79.311492,37.378051
502805,730989,Cable,CAB-Loss of All Channels,26-May-17,-79.651317,37.064536
